universe_path,universe,sleeve,base_vol_weight,base_trend_weight,stress_k,stress_variant,vix_weight,drawdown_weight,cost_bps,regime,cagr,sharpe,max_dd,max_gross,passes_max_gross,passes_regime_dd,passes_regime_sharpe
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_50_50_k_40,0.5,0.5,0.4,weighted_50_50,0.5,0.5,10.0,2008_crisis,0.014562134415015304,0.12357570477884817,-0.09955705670434423,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_50_50_k_40,0.5,0.5,0.4,weighted_50_50,0.5,0.5,10.0,2010_2019,0.17682387952414746,1.840052200054088,-0.10965975028962405,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_50_50_k_40,0.5,0.5,0.4,weighted_50_50,0.5,0.5,10.0,2020,0.19163687676596042,1.1683501881993983,-0.16500123212511408,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_50_50_k_40,0.5,0.5,0.4,weighted_50_50,0.5,0.5,10.0,2022,0.051244739940830675,0.6113615587043383,-0.055190218745110764,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_50_50_k_40,0.5,0.5,0.4,weighted_50_50,0.5,0.5,10.0,2023_2026,0.23578275600615828,2.5697637517212097,-0.07503463577519154,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_20,0.4,0.6,0.2,weighted_50_50,0.5,0.5,10.0,2008_crisis,0.014724064303159867,0.12463333581508604,-0.09975913291016003,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_20,0.4,0.6,0.2,weighted_50_50,0.5,0.5,10.0,2010_2019,0.1626749866949453,1.7124702210574596,-0.1126342163544144,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_20,0.4,0.6,0.2,weighted_50_50,0.5,0.5,10.0,2020,0.18607052433729332,1.1293821846422605,-0.16594358001157594,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_20,0.4,0.6,0.2,weighted_50_50,0.5,0.5,10.0,2022,0.04801088379873275,0.5782941767298053,-0.0541069501327488,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_20,0.4,0.6,0.2,weighted_50_50,0.5,0.5,10.0,2023_2026,0.22237028349324017,2.465276378610284,-0.07608005619738789,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_30,0.4,0.6,0.3,weighted_50_50,0.5,0.5,10.0,2008_crisis,0.006045893603983998,0.05131878094735037,-0.10441622046046484,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_30,0.4,0.6,0.3,weighted_50_50,0.5,0.5,10.0,2010_2019,0.1605008163714181,1.7119618489650725,-0.11438378577540154,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_30,0.4,0.6,0.3,weighted_50_50,0.5,0.5,10.0,2020,0.174253653704473,1.0740837082403047,-0.16356781004980503,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_30,0.4,0.6,0.3,weighted_50_50,0.5,0.5,10.0,2022,0.04245612529250686,0.5295223916938343,-0.05427037439778182,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_30,0.4,0.6,0.3,weighted_50_50,0.5,0.5,10.0,2023_2026,0.2157401431237067,2.431368504781836,-0.07507094223007582,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_40,0.4,0.6,0.4,weighted_50_50,0.5,0.5,10.0,2008_crisis,0.005648633483243959,0.04793733791370399,-0.10478718691878863,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_40,0.4,0.6,0.4,weighted_50_50,0.5,0.5,10.0,2010_2019,0.15778226437717202,1.6905338299636377,-0.11657824930532534,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_40,0.4,0.6,0.4,weighted_50_50,0.5,0.5,10.0,2020,0.16689908828928535,1.0291909778745152,-0.16319740441550168,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_40,0.4,0.6,0.4,weighted_50_50,0.5,0.5,10.0,2022,0.041947606751086886,0.5287527025263791,-0.05297631059932284,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_50_50_40_60_k_40,0.4,0.6,0.4,weighted_50_50,0.5,0.5,10.0,2023_2026,0.2098483548441339,2.381440776777596,-0.07493156224283559,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_20,0.6,0.4,0.2,weighted_70_30,0.7,0.3,10.0,2008_crisis,-0.018402034238625853,-0.09469885447129218,-0.18085545363750088,1.2966684471990715,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_20,0.6,0.4,0.2,weighted_70_30,0.7,0.3,10.0,2010_2019,0.1847253046043973,1.6827793978362053,-0.12393421948530481,1.2966684471990715,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_20,0.6,0.4,0.2,weighted_70_30,0.7,0.3,10.0,2020,0.20118651171078672,0.9270091540796604,-0.22003966829026889,1.2966684471990715,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_20,0.6,0.4,0.2,weighted_70_30,0.7,0.3,10.0,2022,-0.0033121360700871794,-0.02706271921669839,-0.10549423644505451,1.2966684471990715,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_20,0.6,0.4,0.2,weighted_70_30,0.7,0.3,10.0,2023_2026,0.2635399670988454,2.510960414398229,-0.09748982186160593,1.2966684471990715,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_30,0.6,0.4,0.3,weighted_70_30,0.7,0.3,10.0,2008_crisis,0.020104853553086333,0.13510470769087166,-0.11809476275988906,1.3450026707986074,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_30,0.6,0.4,0.3,weighted_70_30,0.7,0.3,10.0,2010_2019,0.18965280553232677,1.8132690483134997,-0.1093534985725445,1.3450026707986074,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_30,0.6,0.4,0.3,weighted_70_30,0.7,0.3,10.0,2020,0.21203855785500125,1.1193866536412094,-0.18980018413040256,1.3450026707986074,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_30,0.6,0.4,0.3,weighted_70_30,0.7,0.3,10.0,2022,0.027920457971645884,0.2627041194792202,-0.08390123803816985,1.3450026707986074,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_30,0.6,0.4,0.3,weighted_70_30,0.7,0.3,10.0,2023_2026,0.2610736261047668,2.5965811581373592,-0.08734915001363275,1.3450026707986074,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_40,0.6,0.4,0.4,weighted_70_30,0.7,0.3,10.0,2008_crisis,0.030425370371701455,0.25292246118013606,-0.09173876364329325,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_40,0.6,0.4,0.4,weighted_70_30,0.7,0.3,10.0,2010_2019,0.193810133192994,1.929041242030605,-0.10752715447055206,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_40,0.6,0.4,0.4,weighted_70_30,0.7,0.3,10.0,2020,0.2080517197307601,1.2325575321850029,-0.16807713014013592,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_40,0.6,0.4,0.4,weighted_70_30,0.7,0.3,10.0,2022,0.05738107853632579,0.6105269181402893,-0.06262629419945898,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_60_40_k_40,0.6,0.4,0.4,weighted_70_30,0.7,0.3,10.0,2023_2026,0.25846782167654503,2.6686555424104665,-0.0772299923919324,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_20,0.5,0.5,0.2,weighted_70_30,0.7,0.3,10.0,2008_crisis,0.010921761853960543,0.07544366740955163,-0.12109727494767863,1.3466684471990713,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_20,0.5,0.5,0.2,weighted_70_30,0.7,0.3,10.0,2010_2019,0.17481758624363497,1.7364999030793402,-0.10926902963555174,1.3466684471990713,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_20,0.5,0.5,0.2,weighted_70_30,0.7,0.3,10.0,2020,0.19739741631229601,1.0695888160143816,-0.18638656406696297,1.3466684471990713,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_20,0.5,0.5,0.2,weighted_70_30,0.7,0.3,10.0,2022,0.027400030650482687,0.28016656584152305,-0.07480673160839324,1.3466684471990713,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_20,0.5,0.5,0.2,weighted_70_30,0.7,0.3,10.0,2023_2026,0.24266696141594557,2.52436743378632,-0.08527499487842405,1.3466684471990713,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_30,0.5,0.5,0.3,weighted_70_30,0.7,0.3,10.0,2008_crisis,0.02215286971660224,0.1866841171411831,-0.09509102412064552,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_30,0.5,0.5,0.3,weighted_70_30,0.7,0.3,10.0,2010_2019,0.17870801965072358,1.8420992414320243,-0.11001373742721221,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_30,0.5,0.5,0.3,weighted_70_30,0.7,0.3,10.0,2020,0.19413726865065217,1.1738391384477314,-0.165608637273573,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_30,0.5,0.5,0.3,weighted_70_30,0.7,0.3,10.0,2022,0.055043733543236106,0.6305322565491166,-0.05550172160325584,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_30,0.5,0.5,0.3,weighted_70_30,0.7,0.3,10.0,2023_2026,0.23970119747448781,2.5826894755571956,-0.07576557840845877,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_40,0.5,0.5,0.4,weighted_70_30,0.7,0.3,10.0,2008_crisis,0.010579931135978882,0.08982670146741717,-0.10089417444892224,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_40,0.5,0.5,0.4,weighted_70_30,0.7,0.3,10.0,2010_2019,0.1760730656713987,1.8473022287551137,-0.11278486502805407,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_40,0.5,0.5,0.4,weighted_70_30,0.7,0.3,10.0,2020,0.17596666019059826,1.082944488235873,-0.16370626301333124,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_40,0.5,0.5,0.4,weighted_70_30,0.7,0.3,10.0,2022,0.051442762051111535,0.6232043811188971,-0.05580460825156208,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_50_50_k_40,0.5,0.5,0.4,weighted_70_30,0.7,0.3,10.0,2023_2026,0.2323647142329146,2.550091918258669,-0.07483407870275216,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_20,0.4,0.6,0.2,weighted_70_30,0.7,0.3,10.0,2008_crisis,0.014220543756576776,0.12062162827307872,-0.0988631200046175,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_20,0.4,0.6,0.2,weighted_70_30,0.7,0.3,10.0,2010_2019,0.16320553845147834,1.729951098839438,-0.1136904734612526,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_20,0.4,0.6,0.2,weighted_70_30,0.7,0.3,10.0,2020,0.17877171104859935,1.0979775422546867,-0.1637983444043134,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_20,0.4,0.6,0.2,weighted_70_30,0.7,0.3,10.0,2022,0.0515226901376864,0.6267328843069834,-0.053736645868337596,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_20,0.4,0.6,0.2,weighted_70_30,0.7,0.3,10.0,2023_2026,0.22070548673027268,2.4637388709457664,-0.07509707731889204,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_30,0.4,0.6,0.3,weighted_70_30,0.7,0.3,10.0,2008_crisis,0.005482979078262451,0.046532974140050525,-0.10480108003538957,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_30,0.4,0.6,0.3,weighted_70_30,0.7,0.3,10.0,2010_2019,0.15918924483606567,1.7022194065348828,-0.1166681637047654,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_30,0.4,0.6,0.3,weighted_70_30,0.7,0.3,10.0,2020,0.16610260471294036,1.0244461035786288,-0.16318893285660163,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_30,0.4,0.6,0.3,weighted_70_30,0.7,0.3,10.0,2022,0.044138042856717075,0.5538584552390564,-0.053736853794179695,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_30,0.4,0.6,0.3,weighted_70_30,0.7,0.3,10.0,2023_2026,0.21342540164184576,2.4089227446472536,-0.07493580556968726,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_40,0.4,0.6,0.4,weighted_70_30,0.7,0.3,10.0,2008_crisis,0.005648633483243959,0.04793733791370399,-0.10478718691878863,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_40,0.4,0.6,0.4,weighted_70_30,0.7,0.3,10.0,2010_2019,0.15645035253580475,1.6780831883847303,-0.11826801307671198,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_40,0.4,0.6,0.4,weighted_70_30,0.7,0.3,10.0,2020,0.16431498262705913,1.014482221706137,-0.1631217717086466,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_40,0.4,0.6,0.4,weighted_70_30,0.7,0.3,10.0,2022,0.041824172178622776,0.5288619224942489,-0.05272019675717643,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_70_30_40_60_k_40,0.4,0.6,0.4,weighted_70_30,0.7,0.3,10.0,2023_2026,0.2088814925651321,2.372012182489167,-0.07500567360536459,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_20,0.6,0.4,0.2,weighted_30_70,0.3,0.7,10.0,2008_crisis,-0.025905418694127103,-0.13255830756383793,-0.1837482798611204,1.2922263767978335,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_20,0.6,0.4,0.2,weighted_30_70,0.3,0.7,10.0,2010_2019,0.18254044087035326,1.6220901089492104,-0.13245662316846896,1.2922263767978335,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_20,0.6,0.4,0.2,weighted_30_70,0.3,0.7,10.0,2020,0.21346633328509101,0.9435407018645133,-0.22732271477417254,1.2922263767978335,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_20,0.6,0.4,0.2,weighted_30_70,0.3,0.7,10.0,2022,-0.016651498788720298,-0.1306496711733102,-0.11348144048217645,1.2922263767978335,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_20,0.6,0.4,0.2,weighted_30_70,0.3,0.7,10.0,2023_2026,0.264899209705612,2.459165316463581,-0.10266222067757624,1.2922263767978335,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_30,0.6,0.4,0.3,weighted_30_70,0.3,0.7,10.0,2008_crisis,0.008496715585206038,0.05643823961535302,-0.12261876650245473,1.3383395651967505,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_30,0.6,0.4,0.3,weighted_30_70,0.3,0.7,10.0,2010_2019,0.18644620071709062,1.7210377883611039,-0.12114364024413649,1.3383395651967505,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_30,0.6,0.4,0.3,weighted_30_70,0.3,0.7,10.0,2020,0.23117873280386947,1.1391263176747404,-0.20102911508444932,1.3383395651967505,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_30,0.6,0.4,0.3,weighted_30_70,0.3,0.7,10.0,2022,0.007570830628746084,0.06700583933025317,-0.09606450876828654,1.3383395651967505,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_30,0.6,0.4,0.3,weighted_30_70,0.3,0.7,10.0,2023_2026,0.2631956261541337,2.52495741699704,-0.09514354323923113,1.3383395651967505,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_40,0.6,0.4,0.4,weighted_30_70,0.3,0.7,10.0,2008_crisis,0.024429436915155645,0.19662617986182,-0.09403991050392768,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_40,0.6,0.4,0.4,weighted_30_70,0.3,0.7,10.0,2010_2019,0.19021480155586956,1.8148768538389268,-0.11033044959241411,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_40,0.6,0.4,0.4,weighted_30_70,0.3,0.7,10.0,2020,0.23376640677667182,1.268769034839204,-0.1820832247195101,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_40,0.6,0.4,0.4,weighted_30_70,0.3,0.7,10.0,2022,0.03191422415658951,0.3158695101454014,-0.07842449027188081,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_60_40_k_40,0.6,0.4,0.4,weighted_30_70,0.3,0.7,10.0,2023_2026,0.2614349179449771,2.5858957565781604,-0.08759229481757236,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_20,0.5,0.5,0.2,weighted_30_70,0.3,0.7,10.0,2008_crisis,0.003296572150542687,0.022645278314953568,-0.12369788058092612,1.3422263767978335,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_20,0.5,0.5,0.2,weighted_30_70,0.3,0.7,10.0,2010_2019,0.1727364693492346,1.678114058220893,-0.11330699522508325,1.3422263767978335,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_20,0.5,0.5,0.2,weighted_30_70,0.3,0.7,10.0,2020,0.21016775969509838,1.0885855864203704,-0.19374139413014868,1.3422263767978335,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_20,0.5,0.5,0.2,weighted_30_70,0.3,0.7,10.0,2022,0.013875903938843193,0.1361925496357586,-0.0829880644560016,1.3422263767978335,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_20,0.5,0.5,0.2,weighted_30_70,0.3,0.7,10.0,2023_2026,0.24409318513744305,2.4811983456889344,-0.09047676133486626,1.3422263767978335,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_30,0.5,0.5,0.3,weighted_30_70,0.3,0.7,10.0,2008_crisis,0.019436768684282013,0.16080412520300055,-0.09700675590411423,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_30,0.5,0.5,0.3,weighted_30_70,0.3,0.7,10.0,2010_2019,0.176214006869452,1.7651804503386967,-0.1095527622088388,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_30,0.5,0.5,0.3,weighted_30_70,0.3,0.7,10.0,2020,0.21173945691634244,1.2084561316205689,-0.1751811917913918,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_30,0.5,0.5,0.3,weighted_30_70,0.3,0.7,10.0,2022,0.03777183138235629,0.412342643385144,-0.06516146146865809,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_30,0.5,0.5,0.3,weighted_30_70,0.3,0.7,10.0,2023_2026,0.2422948929516464,2.534428690568623,-0.08290739294132643,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_40,0.5,0.5,0.4,weighted_30_70,0.3,0.7,10.0,2008_crisis,0.01603998995498035,0.1357345108924962,-0.09964381980304615,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_40,0.5,0.5,0.4,weighted_30_70,0.3,0.7,10.0,2010_2019,0.17589151536881698,1.7999134688077931,-0.10841599956400161,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_40,0.5,0.5,0.4,weighted_30_70,0.3,0.7,10.0,2020,0.20442413075348664,1.2153414110423444,-0.16923084091203633,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_40,0.5,0.5,0.4,weighted_30_70,0.3,0.7,10.0,2022,0.04703299755759249,0.5507100608914269,-0.056040103281772224,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_50_50_k_40,0.5,0.5,0.4,weighted_30_70,0.3,0.7,10.0,2023_2026,0.2393252628646676,2.565189162431335,-0.07717350930539157,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_20,0.4,0.6,0.2,weighted_30_70,0.3,0.7,10.0,2008_crisis,0.013820671937457618,0.11649981825422558,-0.10060213610776458,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_20,0.4,0.6,0.2,weighted_30_70,0.3,0.7,10.0,2010_2019,0.16172696942568554,1.6876194874208001,-0.11170895868387998,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_20,0.4,0.6,0.2,weighted_30_70,0.3,0.7,10.0,2020,0.19203108244344103,1.147282764962908,-0.16862454520124326,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_20,0.4,0.6,0.2,weighted_30_70,0.3,0.7,10.0,2022,0.041671847241881554,0.4950298246774227,-0.05678269036646544,1.375,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_20,0.4,0.6,0.2,weighted_30_70,0.3,0.7,10.0,2023_2026,0.22330475312152687,2.4531416247605544,-0.07821701273626602,1.375,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_30,0.4,0.6,0.3,weighted_30_70,0.3,0.7,10.0,2008_crisis,0.007641870345358015,0.06485994866202166,-0.10379507045301506,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_30,0.4,0.6,0.3,weighted_30_70,0.3,0.7,10.0,2010_2019,0.1611309693450098,1.706895102017629,-0.11224223988975413,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_30,0.4,0.6,0.3,weighted_30_70,0.3,0.7,10.0,2020,0.18497944468351757,1.1320623786790833,-0.1649754497171212,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_30,0.4,0.6,0.3,weighted_30_70,0.3,0.7,10.0,2022,0.04107224172204482,0.5072139071871812,-0.05406380098118424,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_30,0.4,0.6,0.3,weighted_30_70,0.3,0.7,10.0,2023_2026,0.21800524497394358,2.4421875992092184,-0.07492535051568672,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_40,0.4,0.6,0.4,weighted_30_70,0.3,0.7,10.0,2008_crisis,0.0055184440215061414,0.046833699101605585,-0.1047932406785248,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_40,0.4,0.6,0.4,weighted_30_70,0.3,0.7,10.0,2010_2019,0.1602496606408894,1.7099633338748847,-0.1134135248618674,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_40,0.4,0.6,0.4,weighted_30_70,0.3,0.7,10.0,2020,0.17857149380464832,1.1001275801850134,-0.16372666765791766,1.3750000000000002,True,True,True
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_40,0.4,0.6,0.4,weighted_30_70,0.3,0.7,10.0,2022,0.040972218149235795,0.5132284815113389,-0.053450365413514,1.3750000000000002,True,True,False
config/universes/sp100.yaml,sp100_sample,a7_2_weighted_30_70_40_60_k_40,0.4,0.6,0.4,weighted_30_70,0.3,0.7,10.0,2023_2026,0.21315749382864424,2.4100467735814997,-0.07524459078364454,1.3750000000000002,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_60_40_k_20,0.6,0.4,0.2,vix_only,1.0,0.0,10.0,2008_crisis,0.007429869987760407,0.022891871159687747,-0.22272411273185466,1.3000000000000003,True,True,False
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_60_40_k_20,0.6,0.4,0.2,vix_only,1.0,0.0,10.0,2010_2019,0.21056761763535126,1.4467537399917225,-0.21976676811082252,1.3000000000000003,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_60_40_k_20,0.6,0.4,0.2,vix_only,1.0,0.0,10.0,2020,0.3056241484696003,0.9784195340207364,-0.3449600008488314,1.3000000000000003,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_60_40_k_20,0.6,0.4,0.2,vix_only,1.0,0.0,10.0,2022,-0.13128154314284546,-0.5125806940025303,-0.2114399050237199,1.3000000000000003,True,True,False
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_60_40_k_20,0.6,0.4,0.2,vix_only,1.0,0.0,10.0,2023_2026,0.4769853432276441,2.426604408949681,-0.178806924686149,1.3000000000000003,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_vix_only_60_40_k_30,0.6,0.4,0.3,vix_only,1.0,0.0,10.0,2008_crisis,0.058575230636690456,0.2339934967985652,-0.1752953609622696,1.35,True,True,False
