date,spy_ret_5d,spy_ret_21d,vix_5d_change,vix_percentile_jump_10d,realized_vol_21d_percentile_jump,trend_break,spy_drawdown,vix_level,spy_drawdown_speed_5d,spy_drawdown_speed_21d,vix_shock_5d,vix_percentile_jump,realized_vol_jump,trigger_count,crash_onset
2024-05-17,0.016530905749925662,0.059917461138359496,-0.04462154670165852,-0.2638888888888889,-0.3214285714285714,False,-0.002057308910603406,12.420000076293945,False,False,False,False,False,0,False
2024-05-20,0.017565556228611445,0.07048222754829125,-0.10661770016676675,-0.2579365079365079,-0.5,False,-0.0006228690661483904,11.989999771118164,False,False,False,False,False,0,False
2024-05-21,0.015402246021243293,0.06331546307502434,-0.11624444193352845,-0.19444444444444442,-0.5277777777777778,False,0.0,12.149999618530273,False,False,False,False,False,0,False
2024-05-22,9.464588689866993e-05,0.04781992196087459,-0.01285139356331877,-0.10714285714285714,-0.5634920634920635,False,0.0,11.859999656677246,False,False,False,False,False,0,False
2024-05-23,-0.005163749734220513,0.04066014180408839,0.028180384808352166,0.045634920634920625,-0.48412698412698413,False,-0.0028791747887360053,12.289999961853027,False,False,False,False,False,0,False
2024-05-24,-1.8893740775238754e-05,0.05154019711443536,-0.005004125695390882,-0.041666666666666664,-0.47619047619047616,False,-0.010162533946788566,12.770000457763672,False,False,False,False,False,0,False
2024-05-28,-0.00047144607857596554,0.04239979792076598,0.06337452526248022,-0.16666666666666669,-0.38095238095238093,False,-0.003613382009075683,11.930000305175781,False,False,False,False,False,0,False
2024-05-29,-0.00989909004192624,0.031447334148456685,0.20404722987757196,0.2976190476190476,-0.11904761904761901,False,-0.00291682644106106,12.920000076293945,False,False,False,True,False,1,False
2024-05-30,-0.013627304901898007,0.041097075322281684,0.17738000910840457,0.5853174603174603,-0.5198412698412698,False,-0.00989909004192624,14.279999732971191,False,False,False,True,False,1,False
2024-05-31,0.0026807433428366334,0.05400209697228542,0.011746250051156482,0.13690476190476192,-0.4404761904761905,False,-0.016467244297922012,14.470000267028809,False,False,False,False,False,0,False
2024-06-03,-0.003097451150786301,0.04508653446436428,0.09891025325368408,0.22023809523809523,-0.49603174603174605,False,-0.007509033749176219,12.920000076293945,False,False,False,False,False,0,False
2024-06-04,-0.0026803795485411674,0.033444879238356595,0.018575833568184263,0.2222222222222222,-0.36111111111111116,False,-0.006699640885599822,13.109999656677246,False,False,False,False,False,0,False
2024-06-05,0.01628945370382362,0.03503847912507774,-0.11554619393448429,0.0873015873015873,-0.32142857142857145,False,-0.005589387787663047,13.15999984741211,False,False,False,False,False,0,False
2024-06-06,0.023057459506112377,0.033878666527715984,-0.1306150869692303,0.05952380952380952,-0.27380952380952384,False,0.0,12.630000114440918,False,False,False,False,False,0,False
2024-06-07,0.012590893528314329,0.032522023000205236,-0.05417955148077125,-0.0873015873015873,-0.32936507936507936,False,-1.8475417871810507e-05,12.579999923706055,False,False,False,False,False,0,False
2024-06-10,0.01489169124509604,0.029778611887538498,-0.02822272274970139,0.11904761904761904,-0.32936507936507936,False,-0.0012341111406302119,12.220000267028809,False,False,False,False,False,0,False
2024-06-11,0.01620004309315104,0.030930657799543626,-0.023556190694283607,0.003968253968253954,-0.2857142857142857,False,0.0,12.739999771118164,False,False,False,False,False,0,False
2024-06-12,0.012512769086276077,0.03925854348457247,-0.04671418426301477,-0.5396825396825398,-0.3492063492063492,False,0.0,12.850000381469727,False,False,False,False,False,0,False
2024-06-13,0.014569890172135613,0.036594603936143555,-0.05087443141527548,-0.6031746031746033,-0.07142857142857142,False,0.0,12.039999961853027,False,False,False,False,False,0,False
2024-06-14,0.016422813723825813,0.024538539344897137,0.03600651151951917,-0.04166666666666667,-0.15476190476190477,False,0.0,11.9399995803833,False,False,False,False,False,0,False
2024-06-17,0.021356859726936017,0.03482166698319755,0.0007849473360672654,-0.08134920634920637,-0.051587301587301584,False,0.0,12.65999984741211,False,False,False,False,False,0,False
2024-06-18,0.021491730738755654,0.035961755762266234,-0.04280156999279072,-0.1865079365079365,0.0,False,0.0,12.75,False,False,False,False,False,0,False
2024-06-20,0.010417937034121527,0.03195854765827999,0.10299001453878076,0.21825396825396826,-0.003968253968253968,False,0.0,12.300000190734863,False,False,False,False,False,0,False
2024-06-21,0.007036028078185819,0.02805377550178778,0.10552766106892841,0.2043650793650794,-0.003968253968253968,False,-0.002716531448023418,13.279999732971191,False,False,False,False,False,0,False
2024-06-24,0.0031521755782299987,0.027670799893279696,0.05292259750152395,0.29563492063492064,-0.003968253968253968,False,-0.00405348165588959,13.199999809265137,False,False,False,True,False,1,False
2024-06-25,-0.000936151646510397,0.039219184764933246,0.007058835497089522,0.047619047619047616,-0.031746031746031744,False,-0.007290932402229,13.329999923706055,False,False,False,False,False,0,False
2024-06-26,-0.0022243368024811305,0.033676957927449624,0.020325202936851694,-0.06349206349206349,-0.03571428571428571,False,-0.003468045875550163,12.84000015258789,False,False,False,False,False,0,False
2024-06-27,0.002070836838447665,0.034583315681659954,-0.07831325171422598,0.023809523809523808,-0.051587301587301584,False,-0.0022243368024811305,12.550000190734863,False,False,False,False,False,0,False
2024-06-28,-0.0005326532828849873,0.03777924951790479,-0.057575775747238156,0.05753968253968254,-0.051587301587301584,False,-0.0006513201029710869,12.239999771118164,False,False,False,False,False,0,False
2024-07-01,0.004790567538895729,0.046859804006659456,-0.08327079242537905,-0.07738095238095238,-0.015873015873015872,False,-0.004583975838463483,12.4399995803833,False,False,False,False,False,0,False
2024-07-02,0.007671809306393884,0.044392128931053154,-0.06308414408028218,-0.12301587301587301,-0.031746031746031744,False,-0.0025352925674276827,12.220000267028809,False,False,False,False,False,0,False
2024-07-03,0.010907257239955337,0.04819828138350246,-0.03665338893672454,-0.015873015873015872,-0.031746031746031744,False,0.0,12.029999732971191,False,False,False,False,False,0,False
2024-07-05,0.015136237889287418,0.05306563044321688,0.01960782480441492,-0.20436507936507936,-0.03571428571428571,False,0.0,12.09000015258789,False,False,False,False,False,0,False
2024-07-08,0.020322723563070744,0.04189780427843903,-0.005626985304292287,-0.22023809523809526,-0.047619047619047616,False,0.0,12.479999542236328,False,False,False,False,False,0,False
2024-07-09,0.019217412072848994,0.042930414444021237,0.023731583921113852,-0.20833333333333337,-0.051587301587301584,False,0.0,12.369999885559082,False,False,False,False,False,0,False
2024-07-10,0.02242247603125591,0.05453248022853541,0.06816298143807265,0.04563492063492064,-0.007936507936507936,False,0.0,12.510000228881836,False,False,False,False,False,0,False
2024-07-11,0.009102811938278554,0.04221942335078133,0.06865177115224363,0.14285714285714285,0.01984126984126984,False,0.0,12.850000381469727,False,False,False,False,False,0,False
2024-07-12,0.009645794281108122,0.04627360735263819,-0.0016025244249144865,0.06150793650793651,0.031746031746031744,False,-0.008622834507458599,12.920000076293945,False,False,False,False,False,0,False
2024-07-15,0.011255739202555182,0.040604293010484405,0.060630558362054776,0.248015873015873,0.015873015873015872,False,-0.002369566957558411,12.460000038146973,False,False,False,False,False,0,False
2024-07-16,0.016264044931222355,0.04467192633210493,0.05435646195525634,0.2976190476190476,0.03968253968253968,False,0.0,13.119999885559082,False,False,False,True,False,1,False
2024-07-17,-0.007803150636978673,0.02939818971636976,0.1268481799515846,0.6388888888888888,0.16269841269841268,False,0.0,13.1899995803833,False,False,False,True,False,1,False
2024-07-18,-0.006864465773085637,0.013421639981811673,0.2329721525624977,0.7619047619047619,0.1984126984126984,False,-0.014021065689695633,14.479999542236328,False,False,False,True,False,1,False
2024-07-19,-0.019643352369319245,0.004140567507949333,0.3258427293087307,0.7242063492063493,0.2738095238095238,False,-0.02159823996933785,15.930000305175781,False,False,True,True,True,3,True
2024-07-22,-0.012252259890987216,0.017256821257452204,0.13643292511177862,0.6309523809523809,0.38492063492063494,False,-0.028095529832358634,16.520000457763672,False,False,False,True,True,2,True
2024-07-23,-0.019615546584468402,0.01702430393695331,0.11599702314782379,0.5515873015873015,0.38492063492063494,False,-0.018075045347312302,14.90999984741211,False,False,False,True,True,2,True
2024-07-24,-0.028207711287884907,-0.0027821828687577543,0.24585645620408636,0.7003968253968254,0.8134920634920635,False,-0.019615546584468402,14.720000267028809,False,False,False,True,True,2,True
2024-07-25,-0.025784243149205133,-0.011783549538937677,0.15881975711418272,0.6984126984126984,0.7936507936507937,False,-0.04183327480465715,18.040000915527344,False,False,False,True,True,2,True
2024-07-26,-0.008287853815926116,-0.0019616292478452646,-0.007869313832502889,0.7123015873015873,0.8333333333333333,False,-0.04682558884757859,18.459999084472656,False,False,False,True,True,2,True
2024-07-29,-0.017831031599413127,-0.0029466520698993026,0.11334678412830068,0.503968253968254,0.8373015873015873,False,-0.03615053200415319,16.389999389648438,False,False,False,True,True,2,True
2024-07-30,-0.02127189322606815,-0.004079248006667369,0.20176631882821927,0.5615079365079365,0.8452380952380952,False,-0.035583780241976615,16.600000381469727,False,False,False,True,True,2,True
2024-07-31,0.017700433598675458,0.010030386105813083,-0.09312639799977929,0.1428571428571429,0.7857142857142857,False,-0.04047017999802072,17.690000534057617,False,False,False,False,True,1,False
2024-08-01,0.008543772568556873,-0.010928421478482941,0.0070423117314553085,0.1507936507936508,0.7619047619047619,False,-0.024873308308876463,16.360000610351562,False,False,False,False,True,1,False
2024-08-02,-0.021196124156919627,-0.03365633342125374,0.4270897047391622,0.17063492063492058,0.7063492063492064,False,-0.03868188346052426,18.59000015258789,False,False,True,False,True,2,True
2024-08-05,-0.05026080478605044,-0.06717875994908284,1.3234939041253995,0.29761904761904767,0.6111111111111112,False,-0.05658040499637407,23.389999389648438,True,False,True,True,True,4,True
2024-08-06,-0.03662352821867121,-0.05966357695273172,0.5664216081352891,0.3293650793650794,0.6111111111111112,False,-0.08405611559573534,38.56999969482422,False,False,True,True,True,3,True
2024-08-07,-0.058368557138142374,-0.06685623838698962,0.7023226981940347,0.07539682539682546,0.1706349206349207,False,-0.07561154743751963,27.709999084472656,True,False,True,False,False,2,True
2024-08-08,-0.022762154002554436,-0.05463915202299152,0.27972031846463263,0.051587301587301626,0.16666666666666663,False,-0.0817900463297776,27.850000381469727,False,False,False,False,False,0,False
2024-08-09,0.0001689842654013507,-0.0422116041903523,-0.12911494780763355,0.14880952380952384,0.11507936507936511,False,-0.06056355447464146,23.790000915527344,False,False,False,False,False,0,False
2024-08-12,0.030712520058289172,-0.04771501397540201,-0.46305420668043795,0.14682539682539686,0.11904761904761907,False,-0.05642098192914713,20.3700008392334,False,False,False,False,False,0,False
2024-08-13,0.03809230545216713,-0.03470905779822897,-0.34608439415694636,-0.011904761904761973,0.11111111111111116,False,-0.05592517067370206,20.709999084472656,False,False,False,False,False,0,False
2024-08-14,0.04837476442890076,-0.037371856124708724,-0.41867144300544445,-0.039682539682539764,0.04365079365079372,False,-0.040399460146053556,18.1200008392334,False,False,False,False,False,0,False
2024-08-15,0.042250083940214234,-0.0069486475487383625,-0.3598150922181782,-0.24603174603174605,0.031746031746031744,False,-0.037371856124708724,16.190000534057617,False,False,False,False,False,0,False
2024-08-16,0.04000064542252191,0.002985509521244989,-0.2734413558673253,-0.34523809523809523,0.003968253968253954,False,-0.020872285794698575,15.229999542236328,False,False,False,False,False,0,False
2024-08-19,0.04939330008270382,0.019344833860940103,-0.2926122517545582,-0.36904761904761907,-0.003968253968253954,False,-0.018677212199163407,14.800000190734863,False,False,False,False,False,0,False
2024-08-20,0.030735977272296156,0.007301826428506075,-0.12362034332484328,-0.2420634920634921,-0.011904761904761862,False,-0.0092941993282607,14.649999618530273,False,False,False,False,False,0,False
2024-08-21,0.031025202067070712,0.012351708655468974,0.004941316928172235,-0.2142857142857143,-0.007936507936507908,False,-0.01090519976261961,15.880000114440918,False,False,False,False,False,0,False
2024-08-22,0.005695485663367528,0.027696220470827093,0.1523309103450936,-0.13095238095238104,-0.03968253968253965,False,-0.00750612344552859,16.270000457763672,False,False,False,False,False,0,False
2024-08-23,0.014107703467389987,0.04405551287694709,0.071621584613625,-0.20833333333333337,-0.03968253968253965,False,-0.015295677935836416,17.549999237060547,False,False,False,False,False,0,False
2024-08-26,0.0021085358059647064,0.03003090450417778,0.1023890811643915,-0.19047619047619047,-0.039682539682539764,False,-0.004833001303076734,15.859999656677246,False,False,False,False,False,0,False
2024-08-27,0.005118967586378753,0.030839096328232785,-0.02833751927091721,-0.15476190476190477,-0.051587301587301626,False,-0.007205260674367331,16.149999618530273,False,False,False,False,False,0,False
2024-08-28,-0.004138219441794488,0.03007399925998433,0.051628772523301336,0.06349206349206349,-0.04365079365079372,False,-0.005842055540348778,15.430000305175781,False,False,False,False,False,0,False
2024-08-29,0.00382922960296872,0.01368877441977312,-0.1082620912323472,0.029761904761904767,-0.059523809523809534,False,-0.011613280901348277,17.110000610351562,False,False,False,False,False,0,False
2024-08-30,0.002757389114366182,0.0380653856169455,-0.05422444358724665,0.023809523809523836,-0.06746031746031744,False,-0.011525018995616976,15.649999618530273,False,False,False,False,False,0,False
2024-09-03,-0.015531595104807727,0.03599189436857886,0.28297212401049654,0.3373015873015873,-0.06746031746031744,False,-0.0020889386538933685,15.0,False,False,False,True,False,1,False
2024-09-04,-0.018893836309276435,0.06488454543899613,0.38172386734643937,0.21825396825396826,-0.0992063492063493,False,-0.022624946587756156,20.719999313354492,False,False,True,False,False,1,False
2024-09-05,-0.015565143535240855,0.052590320930895995,0.16306247274420071,0.15873015873015872,-0.10317460317460325,False,-0.024625513008536104,21.31999969482422,False,False,False,False,False,0,False
2024-09-06,-0.03221964778947328,0.04183870088092134,0.4300319301137694,0.12301587301587302,-0.051587301587301626,False,-0.026997662052444582,19.899999618530273,False,False,True,False,False,1,False
2024-09-09,-0.030637924890870583,0.02969939244783526,0.29666671752929696,0.1706349206349207,-0.10317460317460325,False,-0.04337333473228455,22.3799991607666,False,False,False,False,False,0,False
2024-09-10,-0.0059593433106870375,0.029644069356262293,-0.0791505523164483,0.13095238095238093,-0.09920634920634919,False,-0.0326628627991844,19.450000762939453,False,False,False,False,False,0,False
2024-09-11,0.006298123152513879,0.039660718770330394,-0.17026262723858498,0.10912698412698418,-0.07539682539682535,False,-0.028449460074340793,19.079999923706055,False,False,False,False,False,0,False
2024-09-12,0.017248561892265313,0.03145547328017395,-0.14221105416860635,-0.031746031746031744,-0.11904761904761896,False,-0.018482484369643948,17.690000534057617,False,False,False,False,False,0,False
2024-09-13,0.04006573787885781,0.03358147672768874,-0.2600536154186729,0.037698412698412787,-0.10317460317460314,False,-0.010214771005037204,17.06999969482422,False,False,False,False,False,0,False
2024-09-16,0.03006907371782841,0.017665064968605204,-0.11876613278558601,0.11904761904761907,-0.16666666666666674,False,-0.005045381513742453,16.559999465942383,False,False,False,False,False,0,False
2024-09-17,0.02602091807366036,0.015803555487999388,-0.07704398947759339,-0.13690476190476186,-0.1706349206349207,False,-0.0035759311106999814,17.139999389648438,False,False,False,False,False,0,False
2024-09-18,0.012590023682589324,0.0031987737662688698,0.03052566375784327,-0.09920634920634919,-0.1785714285714285,False,-0.0031688230705148035,17.610000610351562,False,False,False,False,False,0,False
2024-09-19,0.021266594637349368,0.021979480627576597,-0.04335089539237302,-0.2063492063492064,-0.06349206349206349,False,-0.006125155602981658,18.229999542236328,False,False,False,False,False,0,False
2024-09-20,0.014204383534544895,0.016718953460788555,-0.024758445690491904,-0.2599206349206349,-0.08730158730158732,False,0.0,16.329999923706055,False,False,False,False,False,0,False
2024-09-23,0.015239293580782132,0.027322461310518076,-0.07292876842694695,-0.22222222222222232,-0.05555555555555547,False,-0.0017285268709690271,16.149999618530273,False,False,False,False,False,0,False
2024-09-24,0.017728418295931414,0.01943032509409237,-0.1260647467396362,-0.24801587301587302,-0.08730158730158721,False,0.0,15.890000343322754,False,False,False,False,False,0,False
2024-09-25,0.018504365085311836,0.019612440789565033,-0.154690058455058,-0.17261904761904767,-0.11111111111111116,False,0.0,15.390000343322754,False,False,False,False,False,0,False
2024-09-26,0.005386297978299259,0.022251295391700454,-0.05878751026528495,-0.13690476190476186,-0.06349206349206349,False,-0.0022055614600836604,15.40999984741211,False,False,False,False,False,0,False
2024-09-27,0.005666335020718671,0.026728852973839645,0.05015476687770337,0.023809523809523725,-0.1071428571428572,False,0.0,15.369999885559082,False,False,False,False,False,0,False
2024-09-30,0.007179614697319536,0.03075125752402119,0.05286338456666906,-0.015873015873015928,-0.02777777777777779,False,-0.0014504715688140601,16.959999084472656,False,False,False,False,False,0,False
2024-10-01,-0.004691154514256057,0.011857933870418336,0.25146197525837977,0.08531746031746024,-0.003968253968253954,False,0.0,16.729999542236328,False,False,False,False,False,0,False
2024-10-02,-0.002069838944710245,0.03355476132261681,0.22647630147149278,0.023809523809523836,-0.25793650793650796,False,-0.0089585409225309,19.260000228881836,False,False,False,False,False,0,False
2024-10-03,-0.007827943523124992,0.03378126396590142,0.33311645567216885,0.2142857142857143,-0.37301587301587297,False,-0.008540023774805894,18.899999618530273,False,False,True,False,False,1,False
2024-10-04,0.0026423860686404232,0.0457186275261281,0.13266510150109245,0.18452380952380953,-0.32539682539682535,False,-0.010352587432184479,20.489999771118164,False,False,False,False,False,0,False
2024-10-07,-0.010387454837506027,0.05400401347049866,0.353257621585213,0.2777777777777778,-0.4761904761904762,False,-0.0013595039559345379,19.209999084472656,False,False,True,True,False,2,True
2024-10-08,0.00800207249492857,0.05219186989236513,0.11214952345499074,0.30753968253968256,-0.46428571428571436,False,-0.010387454837506027,22.639999389648438,False,False,False,True,False,1,False
2024-10-09,0.014555402785831006,0.05488498897748806,0.10370375827413403,0.2857142857142857,-0.4484126984126984,False,-0.0010281553215132355,21.420000076293945,False,False,False,True,False,1,False
2024-10-10,0.014634800172440565,0.04234562507186879,0.02147391600647186,0.2956349206349206,-0.48809523809523814,False,0.0,20.860000610351562,False,False,False,True,False,1,False
2024-10-11,0.011518763328237425,0.03982846723017186,0.0650702789991473,0.13888888888888895,-0.47222222222222215,False,-0.0017500610912019043,20.93000030517578,False,False,False,False,False,0,False
2024-10-14,0.02909457407973548,0.042885821364391674,-0.12985860008694272,0.12301587301587302,-0.44444444444444436,False,0.0,20.459999084472656,False,False,False,False,False,0,False
2024-10-15,0.011532285923860242,0.03325696745874818,-0.03641459775290823,0.015873015873015928,-0.39285714285714285,False,0.0,19.700000762939453,False,False,False,False,False,0,False
2024-10-16,0.008940630116724524,0.03732419752012439,-0.06136148845606071,0.0,-0.08730158730158732,False,-0.007769627818527525,20.639999389648438,False,False,False,False,False,0,False
2024-10-17,0.010796135459288703,0.04049902230303548,-0.0869565058904539,-0.07539682539682535,-0.09523809523809523,False,-0.003456901176029037,19.579999923706055,False,False,False,False,False,0,False
2024-10-18,0.008644112092387912,0.026976566711456096,-0.11876825545272407,-0.07936507936507942,-0.3650793650793651,False,-0.00337141432361987,19.110000610351562,False,False,False,False,False,0,False
2024-10-21,-0.0011808668941000189,0.02706548003017617,-0.06751268386791698,-0.13095238095238093,-0.19444444444444445,False,0.0,18.030000686645508,False,False,False,False,False,0,False
2024-10-22,0.006105842315622834,0.02396142283558289,-0.11821699122397822,-0.12698412698412698,-0.16269841269841268,False,-0.0016420987746166293,18.3700008392334,False,False,False,False,False,0,False
2024-10-23,-0.007401805484439916,0.011710105638792268,-0.017364665674806434,-0.05555555555555547,-0.08333333333333334,False,-0.002172212598174128,18.200000762939453,False,False,False,False,False,0,False
2024-10-24,-0.0053404119191566846,0.016139316040897578,-0.0015698945937896447,-0.07341269841269837,-0.06349206349206349,False,-0.011289894041002002,19.239999771118164,False,False,False,False,False,0,False
2024-10-25,-0.009493904966363043,0.011776817358587266,0.12756512198938053,-0.003968253968253954,-0.04365079365079369,False,-0.009151584071078633,19.079999923706055,False,False,False,False,False,0,False
2024-10-28,-0.004797394550412726,0.016379097220455607,0.07784422060411966,0.015873015873015817,-0.07142857142857145,False,-0.009493904966363043,20.329999923706055,False,False,False,False,False,0,False
2024-10-29,-0.0026572978341036224,0.013960605895883438,0.06263732647582132,-0.02777777777777779,-0.15079365079365079,False,-0.006431615529316703,19.799999237060547,False,False,False,False,False,0,False
2024-10-30,0.0034949753146005236,0.02003113112900934,0.05769234010167823,0.0357142857142857,-0.23809523809523808,False,-0.004823738216445439,19.34000015258789,False,False,False,False,False,0,False
2024-10-31,-0.018299745044346394,-0.00038673590852189577,0.21383647484384083,0.1071428571428571,0.15079365079365076,False,-0.007834376627379291,20.350000381469727,False,False,False,False,False,0,False
2024-11-01,-0.01381581848609148,0.005670625359707193,0.0762419696447294,0.1428571428571429,0.38888888888888895,False,-0.027283857460172367,23.15999984741211,False,False,False,False,True,1,False
2024-11-04,-0.01897305777661118,-0.005532489210274383,0.11010102975637381,0.11904761904761907,0.32539682539682535,False,-0.02317855738471508,21.8799991607666,False,False,False,False,True,1,False
2024-11-05,-0.008714733756575277,0.015674481987093092,0.05946223420150232,0.0892857142857143,0.3611111111111111,False,-0.025282645892893196,21.979999542236328,False,False,False,False,True,1,False
2024-11-06,0.019016807089947463,0.031177310779447964,-0.20049139298401264,-0.16468253968253976,0.5396825396825398,False,-0.01349643437875292,20.489999771118164,False,False,False,False,True,1,False
2024-11-07,0.04742871352748912,0.03200242427113076,-0.3436960315453724,-0.251984126984127,0.5595238095238095,False,0.0,16.270000457763672,False,False,False,False,True,1,False
2024-11-08,0.04754479444808446,0.0382898638464475,-0.31718463649795436,-0.31746031746031755,0.5595238095238095,False,0.0,15.199999809265137,False,False,False,False,True,1,False
2024-11-11,0.05080637564046864,0.03309284868505258,-0.3189262703002903,-0.3095238095238094,0.5436507936507936,False,0.0,14.9399995803833,False,False,False,False,True,1,False
2024-11-12,0.03502684892593533,0.021529395940756757,-0.28208881393539276,-0.3293650793650794,0.503968253968254,False,0.0,14.970000267028809,False,False,False,False,True,1,False
2024-11-13,0.010405422323724212,0.030028562298580308,-0.1382913298521975,-0.4523809523809524,0.5793650793650794,False,-0.003106240351365419,14.710000038146973,False,False,False,False,True,1,False
2024-11-14,-0.003794329899434401,0.0189763757432293,-0.05855259215897746,-0.4722222222222222,0.21031746031746035,False,-0.00262197980487211,14.020000457763672,False,False,False,False,False,0,False
2024-11-15,-0.020795995097733777,0.00583842504097043,0.08032127462980498,-0.25396825396825395,0.32539682539682535,False,-0.009035241342714273,14.3100004196167,False,False,False,False,True,1,False
2024-11-18,-0.017719972266304063,0.006089719745358213,0.040748139331751476,-0.3015873015873016,0.39285714285714285,False,-0.021728118053735423,16.139999389648438,False,False,False,False,True,1,False
2024-11-19,-0.011057162169560764,0.011428542230133676,0.11148880619101242,-0.19047619047619047,0.35317460317460314,False,-0.017719972266304063,15.579999923706055,False,False,False,False,True,1,False
2024-11-20,-0.011202540962671592,0.012308628277700517,0.22396571234843576,0.0535714285714286,0.08333333333333326,False,-0.0141290563176234,16.350000381469727,False,False,False,False,False,0,False
2024-11-21,0.0005393548976169171,0.02712857153606274,0.17889590108658227,0.13492063492063489,0.04365079365079361,False,-0.013795147931376373,17.15999984741211,False,False,False,False,False,0,False
2024-11-22,0.016662438115005118,0.02808856196216092,-0.05576206025803809,0.011904761904761973,0.051587301587301515,False,-0.008500759646766887,16.8700008392334,False,False,False,False,False,0,False
2024-11-25,0.01594859822956507,0.03193250964675953,-0.06290112625387057,-0.07539682539682546,0.06349206349206349,False,-0.005427723361156267,15.239999771118164,False,False,False,False,False,0,False
2024-11-26,0.017533456538732395,0.034123478959774856,-0.1376146756883283,-0.11111111111111105,0.11111111111111105,False,-0.0020539827550534184,14.600000381469727,False,False,False,False,False,0,False
2024-11-27,0.01410679762321232,0.029324282415298164,-0.17832164878508783,-0.01785714285714285,0.12301587301587302,False,0.0,14.100000381469727,False,False,False,False,False,0,False
2024-11-29,0.014957748191633868,0.03886130744471905,-0.1991701507528939,-0.12698412698412698,0.11111111111111105,False,-0.003030059798531104,14.100000381469727,False,False,False,False,False,0,False
2024-12-02,0.013635379624447053,0.06153271788560555,-0.1246718928520607,-0.36904761904761907,-0.2658730158730158,False,0.0,13.510000228881836,False,False,False,False,False,0,False
2024-12-03,0.01067711531145199,0.05756165186592499,-0.08904110662797105,-0.3353174603174603,-0.26984126984126977,False,0.0,13.34000015258789,False,False,False,False,False,0,False
2024-12-04,0.011670498632780468,0.06642556955267942,-0.04609933011482914,-0.37698412698412703,-0.2936507936507936,False,0.0,13.300000190734863,False,False,False,False,False,0,False
2024-12-05,0.013075475836390238,0.05195065709950586,-0.03971634074227781,-0.40476190476190477,-0.369047619047619,False,0.0,13.449999809265137,False,False,False,False,False,0,False
2024-12-06,0.008729604963799709,0.028373770657924124,-0.05477422343311167,-0.5813492063492063,-0.753968253968254,False,-0.0016454982831360931,13.539999961853027,False,False,False,False,False,0,False
2024-12-09,0.001739338791886702,0.015228119286013087,0.06371809730680655,-0.14682539682539686,-0.7579365079365079,False,0.0,12.770000457763672,False,False,False,False,False,0,False
2024-12-10,-0.001838015354928002,0.00770663260007054,0.06616542118953883,-0.06746031746031744,-0.7579365079365079,False,-0.0051497285097474865,14.1899995803833,False,False,False,False,False,0,False
2024-12-11,-0.00032901786225503216,0.01453009917431869,0.009665436154977947,-0.09126984126984128,-0.7301587301587301,False,-0.008242734364778181,14.180000305175781,False,False,False,False,False,0,False
2024-12-12,-0.003840635442770912,0.012447647333243328,0.028065001145606505,-0.029761904761904767,-0.7301587301587302,False,-0.0005758946094465145,13.579999923706055,False,False,False,False,False,0,False
2024-12-13,-0.005922903310218497,0.011755073420442352,0.0814408711489707,0.023809523809523836,-0.7222222222222222,False,-0.005725418683762973,13.920000076293945,False,False,False,False,False,0,False
2024-12-16,0.003489487971428229,0.02265102094196436,0.03523608278968626,0.2063492063492064,-0.4960317460317461,False,-0.005922903310218497,13.8100004196167,False,False,False,False,False,0,False
2024-12-17,0.00247175930988619,0.03165166379365569,0.1191819142462529,0.34722222222222227,-0.5634920634920635,False,-0.001678210454010176,14.6899995803833,False,False,False,True,False,1,False
2024-12-18,-0.034866405261272826,-0.0031792829526968713,1.0338734163774395,0.625,0.10317460317460314,False,-0.005791349110296995,15.869999885559082,False,False,True,True,False,2,True
2024-12-19,-0.03016584305092984,-0.0071152012581138235,0.7306034497523941,0.6031746031746031,0.17063492063492064,False,-0.03542222049587862,27.6200008392334,False,False,True,True,False,2,True
2024-12-20,-0.01832208134500679,0.004470233601717055,0.3294714013383897,0.6448412698412698,0.6190476190476191,False,-0.035718549653277476,24.09000015258789,False,False,True,True,True,3,True
2024-12-23,-0.01664229454155186,0.005089661406805668,0.14227373491917228,0.27380952380952384,0.623015873015873,False,-0.024136464738976793,18.360000610351562,False,False,False,True,True,2,True
2024-12-24,-0.001598949989939702,0.013121037781173017,-0.10081912031085338,-0.015873015873015872,0.6944444444444444,False,-0.018292575722883675,16.780000686645508,False,False,False,False,True,1,False
2024-12-26,0.029139502207544465,0.009763267866060632,-0.4666908365436109,0.16666666666666663,0.6428571428571429,False,-0.007381039022635094,14.270000457763672,False,False,False,False,True,1,False
2024-12-27,0.0186190770780712,-0.006055878713204121,-0.337899555490385,0.2420634920634921,0.7301587301587302,False,-0.007314904160669933,14.729999542236328,False,False,False,False,True,1,False
2024-12-30,-0.004956367043081555,-0.014411783075834794,-0.052287633981887294,0.373015873015873,0.7698412698412699,False,-0.017764519004317636,15.949999809265137,False,False,False,True,True,2,True
2024-12-31,-0.014478113110850899,-0.024060005091573577,0.03396899115015284,0.2222222222222222,0.7777777777777778,False,-0.02897320260368963,17.399999618530273,False,False,False,False,True,1,False
2025-01-02,-0.02770658865343245,-0.028199952633664038,0.2564821114228393,0.115079365079365,0.8412698412698412,False,-0.0325058468533298,17.350000381469727,False,False,False,False,True,1,False
2025-01-03,-0.015615130879151451,-0.016505205052494976,0.09504410468689839,-0.31746031746031755,0.2222222222222222,False,-0.034883124264032395,17.93000030517578,False,False,False,False,False,0,False
