universe_path,universe,sleeve,base_vol_weight,base_trend_weight,stress_k,stress_variant,vix_weight,drawdown_weight,cost_bps,cagr,sharpe,max_dd,volatility,turnover_sum,avg_gross,max_gross,n_rebalances,passes_max_gross,passes_full_period_dd,passes_full_period_sharpe
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_50_50_50_50_k_20,0.5,0.5,0.2,weighted_50_50,0.5,0.5,10.0,0.23260978715821046,1.3676863828911723,-0.301943708800408,0.17007538428984956,194.6004618058276,1.1337672215743988,1.3444474119984526,4582,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_50_50_50_50_k_30,0.5,0.5,0.3,weighted_50_50,0.5,0.5,10.0,0.23506022549347572,1.5375856111046415,-0.26357163804361494,0.1528761870531569,230.7480251796179,1.1391765240878726,1.375,4407,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_50_50_50_50_k_40,0.5,0.5,0.4,weighted_50_50,0.5,0.5,10.0,0.2296631133137037,1.5850939596897116,-0.2542108323234845,0.14488927417189904,253.40709707909747,1.1450105330516491,1.3750000000000002,3941,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_50_50_40_60_k_20,0.4,0.6,0.2,weighted_50_50,0.5,0.5,10.0,0.20966509742257244,1.486720672606509,-0.2559595455448861,0.1410252115853,189.68286044404454,1.1586387709060897,1.3750000000000002,4288,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_50_50_40_60_k_30,0.4,0.6,0.3,weighted_50_50,0.5,0.5,10.0,0.20251076926493017,1.4890010514801666,-0.2514803597995795,0.13600445014032791,204.48573154927504,1.1640700523705287,1.3750000000000002,3398,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_50_50_40_60_k_40,0.4,0.6,0.4,weighted_50_50,0.5,0.5,10.0,0.19675723153238045,1.4678551119289713,-0.2507721198604338,0.13404404149522178,207.57032103647396,1.1679668428683063,1.3750000000000002,2809,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_70_30_60_40_k_20,0.6,0.4,0.2,weighted_70_30,0.7,0.3,10.0,0.2529820634828126,1.2464988189317785,-0.35472702949039725,0.20295411406776345,212.66280577071322,1.1122581296938598,1.2966684471990717,4582,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_70_30_60_40_k_30,0.6,0.4,0.3,weighted_70_30,0.7,0.3,10.0,0.2611467350623422,1.455128698950837,-0.3013343258880552,0.17946641781626033,258.888990520118,1.1192210791514237,1.3450026707986071,4582,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_70_30_60_40_k_40,0.6,0.4,0.4,weighted_70_30,0.7,0.3,10.0,0.2638767693133586,1.6437457338755204,-0.2605174398471477,0.1605338124231699,302.99421353049536,1.1261663624345815,1.375,4445,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_70_30_50_50_k_20,0.5,0.5,0.2,weighted_70_30,0.7,0.3,10.0,0.2349763971036125,1.4051655625705648,-0.2949675851912661,0.1672232819837644,210.75031586478582,1.1370038771933153,1.3466684471990713,4582,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_70_30_50_50_k_30,0.5,0.5,0.3,weighted_70_30,0.7,0.3,10.0,0.2370497063189121,1.5914730419402938,-0.2558112012379301,0.14894987227047565,254.1655728294061,1.1439569704672086,1.375,4382,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_70_30_50_50_k_40,0.5,0.5,0.4,weighted_70_30,0.7,0.3,10.0,0.22732321264680633,1.6018991379167664,-0.2519104060648222,0.14190856794044787,273.767975897048,1.1502753976097773,1.3750000000000002,3614,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_70_30_40_60_k_20,0.4,0.6,0.2,weighted_70_30,0.7,0.3,10.0,0.2101416819316666,1.5139314069649932,-0.2518352683534397,0.13880528600231737,203.96805587492403,1.161730917838067,1.3750000000000002,4130,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_70_30_40_60_k_30,0.4,0.6,0.3,weighted_70_30,0.7,0.3,10.0,0.1998164087791643,1.4817367094532343,-0.25076453488382144,0.13485284362894484,211.48798636260608,1.1670420125039445,1.3750000000000002,3058,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_70_30_40_60_k_40,0.4,0.6,0.4,weighted_70_30,0.7,0.3,10.0,0.19398255521750563,1.4554431816079265,-0.2507044024167675,0.13328074751994096,207.8459528910284,1.170442841832514,1.3750000000000002,2465,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_30_70_60_40_k_20,0.6,0.4,0.2,weighted_30_70,0.3,0.7,10.0,0.24775945957021506,1.18456304497675,-0.36758840326708053,0.20915683687825834,180.79638397298243,1.1057848184560266,1.2922263767978335,4582,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_30_70_60_40_k_30,0.6,0.4,0.3,weighted_30_70,0.3,0.7,10.0,0.2535398910128843,1.3432557365646856,-0.3219452678216558,0.18875027599830013,210.9963871755616,1.1095111122946735,1.3383395651967505,4582,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_30_70_60_40_k_40,0.6,0.4,0.4,weighted_30_70,0.3,0.7,10.0,0.2563261586114478,1.483235470467157,-0.2850223195479582,0.1728155533731376,239.84679204251813,1.1133894345557203,1.375,4408,True,True,True
config/universes/sp500.yaml,sp500_dynamic,a7_2_weighted_30_70_50_50_k_20,0.5,0.5,0.2,weighted_30_70,0.3,0.7,10.0,0.23016446355384756,1.329504370624249,-0.30886600078708637,0.17312050162405804,178.92956197121865,1.1305305659554818,1.3422263767978335,4582,True,True,True
