date,stress_score,vol_sleeve_weight,trend_sleeve_weight,gross_target,selected_names
2013-10-25,0.054563492063492064,0.48363095238095233,0.5163690476190477,1.0416611652005843,21
2013-10-28,0.06398809523809523,0.48080357142857144,0.5191964285714286,1.0418892810907316,21
2013-10-29,0.07242063492063493,0.4782738095238095,0.5217261904761905,1.0420933847819158,21
2013-10-30,0.10550088447398148,0.4683497346578056,0.5316502653421944,1.0428940689522044,21
2013-10-31,0.11516412315037415,0.46545076305488775,0.5345492369451122,1.0431279608468054,21
2013-11-01,0.07252300835475867,0.4782430974935724,0.5217569025064276,1.0420958626588745,21
2013-11-04,0.04684950499814356,0.4859451485005569,0.5140548514994431,0.9695388837318456,21
2013-11-05,0.07294988266746762,0.47811503519975973,0.5218849648002403,0.9690748982428403,21
2013-11-06,0.028273809523809524,0.4915178571428571,0.5084821428571429,0.9698691032120945,21
2013-11-07,0.13912728643098232,0.4582618140707053,0.5417381859292947,0.9678984648810202,21
2013-11-08,0.0441468253968254,0.4867559523809524,0.5132440476190476,0.9695869291713533,21
2013-11-11,0.018849206349206348,0.4943452380952381,0.5056547619047619,0.9700366440487846,21
2013-11-12,0.044058076316973595,0.4867825771049079,0.5132174228950921,0.9695885068606009,21
2013-11-13,0.018849206349206348,0.4943452380952381,0.5056547619047619,0.9700366440487846,21
