date,score,long_ret,short_ret,ls_ret,spy_ret,long_beta,short_beta,ls_beta,long_alpha,ls_alpha,n_long,n_short,roll_12m_beta,roll_12m_alpha,roll_6m_beta,roll_6m_alpha
2018-03-06,score_50_50,0.0011101962996017585,-0.023891521396593934,0.02500171769619569,-0.022632952682560048,0.869222841723817,0.9696100487462079,-0.1003872070223909,0.02078327574693729,0.022729658789723557,12,12,-0.3194243483663606,0.07066829162893709,-0.18544124018499492,0.07511263552683642
2018-04-05,score_50_50,0.027149138353923585,-0.01705788308606519,0.044207021439988774,0.0014305623446453364,0.9764721646921548,0.7673227566420829,0.20914940805007187,0.025752234044520667,0.043907820172427475,12,12,-0.3999856514789814,0.1619753503937587,-0.3079732627689198,0.1540603614221636
2018-05-04,score_50_50,0.02489330626216844,9.377401515294388e-05,0.024799532247015497,0.03413275773703095,1.095898458660724,0.5707879398980186,0.5251105187627055,-0.012512730331683684,0.006876062124921423,12,12,-0.20342534550496721,0.16698411085243864,-0.0009404009207789139,0.18739085910793768
2018-06-05,score_50_50,0.0357283186013202,0.019044269019861143,0.016684049581459054,-0.00277591866393867,0.41761746126953453,0.6856810373852212,-0.2680635761156867,0.036887590706444984,0.015939926897397375,13,12,-0.0009911133456303757,0.08116278612082892,0.4731169364730706,0.25039364268484354
2018-07-05,score_50_50,0.03715118674784488,0.03283612202740832,0.004315064720436558,0.038409730436510525,0.1127425924625789,0.6818673288889131,-0.5691247364263342,0.03282077416264386,0.026174992431322156,12,12,0.024715324139103753,0.1158672846644345,0.031378133526550805,0.1793261295190718
2018-08-03,score_50_50,-0.0011244943530731115,0.024290145332075897,-0.02541463968514901,0.021897203201616033,1.3204586366913669,0.7829652807672373,0.5374933559241296,-0.030038845440032855,-0.03718424091933821,12,12,-0.16343441345661952,0.15676530970705754,-0.4069699565406236,0.23653682344440485
2018-09-04,score_50_50,0.006936751135308172,-0.002484982829289393,0.009421733964597565,0.011146842123494594,0.23693128662047366,0.8085630732861606,-0.5716317866656869,0.004295715489233305,0.01579362324333112,12,12,-0.2470168942400677,0.14099952545337346,-0.4908525706735716,0.25035962411375196
2018-10-03,score_50_50,0.017648706074680758,-0.039764116396620613,0.057412822471301375,-0.0624229200376929,0.18315404977589603,0.7917286797123625,-0.6085746299364665,0.02908171667842114,0.01942381700980878,12,12,-0.4790016224510753,0.1909319621025658,-0.5317416819941313,0.21738876812578875
2018-11-01,score_50_50,-0.004530432416947794,0.045448738636664966,-0.04997917105361276,0.02116893012078891,1.185153124285851,0.46187642107588106,0.7232767032099701,-0.029618856087389626,-0.0652901650418592,15,12,-0.5534030990945555,0.1489159799509475,-0.7977605700218873,0.06863507982675034
2018-12-03,score_50_50,-0.09530547219860037,-0.056667039768663614,-0.03863843242993676,-0.0910708302129487,1.3785094857556466,0.29392024714784276,1.0845892386078038,0.03023653112559134,0.060136009970105854,12,12,0.018549394192542118,0.09218765333123681,-0.13076789205932612,-0.1016852003436928
2019-01-04,score_50_50,0.1296853438972682,0.04734634333849889,0.08233900055876933,0.08205570436248477,1.3673287295996064,0.34768733959565684,1.0196413900039496,0.017488221894911032,-0.0013283918951477874,12,12,0.24322037297077562,0.12068247454058387,0.26511680186292885,0.07941593882696936
2019-02-05,score_50_50,-0.010759136564140284,0.026498708904287543,-0.03725784546842783,0.006993501442251526,1.233426086180115,0.41041019817782676,0.8230158880022882,-0.019385103676751572,-0.043013608268167754,12,12,0.21782342380104758,0.1045411136518108,0.28919543946603155,0.06517920487808593
2019-03-07,score_50_50,0.05381249284679724,0.047390326806680004,0.006422166040117236,0.05392978344706845,0.73625738995723,0.4722629218947136,0.2639944680625164,0.014106291245099996,-0.007814998453718303,13,12,0.22030841459418488,0.06899889079866744,0.25473006172225804,0.03516920592035277
2019-04-05,score_50_50,0.004944623531354063,-0.004036895915557133,0.008981519446911196,-0.0022183160637850863,0.5481577535574598,0.41623350809392057,0.1319242454635392,0.0061606106815589225,0.009274169119825692,12,12,0.23074599475351082,0.0334161234967243,0.5463066305728935,-0.13368676096541607
2019-05-07,score_50_50,-0.07385695660123955,0.05773331103496989,-0.13159026763620943,-0.010870571696863118,0.4868128525417969,0.4388368516610816,0.0479760008807153,-0.06856502258472949,-0.13106874107890684,12,12,0.30342359435064253,-0.11740373066203648,0.6990008753060419,-0.27375712818197256
2019-06-06,score_50_50,0.06260389099509545,0.022229146542994606,0.04037474445210084,0.047274347157121754,1.264593788066435,0.3762988352089715,0.8882949528574635,0.00282104524530314,-0.001618819527201991,12,13,0.369201613996136,-0.1165490171764001,1.6236528148156628,-0.6367684766795614
2019-07-08,score_50_50,-0.03613790502833406,-0.01185904954120165,-0.024278855487132413,-0.030389189846115272,1.1939374387884625,0.40644287759727016,0.7874945611911923,0.00014488646339315403,-0.000347533764310029,13,12,0.3738213969613891,-0.11996167918254694,1.015099902706372,-0.40609070413511505
2019-08-06,score_50_50,0.012712300209843307,0.0472091801310339,-0.0344968799211906,0.034816023270658025,0.4827425838525678,0.3910158117103734,0.09172677214219438,-0.004094876823305277,-0.03769044135463558,13,12,0.34682585115329095,-0.13224236066654582,0.8834224504642014,-0.43268264178639926
2019-09-05,score_50_50,-0.004287306140318405,0.011449758017887817,-0.01573706415820622,-0.007087296488839989,1.2632930915971639,0.4682911294234668,0.795001962173697,0.004666026552133989,-0.010102649543071676,12,13,0.3429882947568344,-0.150915223218894,0.8659039688980718,-0.3680888454945107
2019-10-04,score_50_50,0.11218154358562972,-0.014781963002053292,0.12696350658768302,0.04423324713619303,1.160945149482469,0.4951723554278136,0.6657727940546554,0.06082916987700711,0.0975142140517097,12,12,0.8106870346218825,-0.1875564535243009,1.6612678073515847,-0.3366095284835149
